id;Perfume;Brand;Country;Gender;Rating Value;Rating Count;Year;Top;Middle;Base;Perfumer1;Perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5
82299;dirty rose 2022;Heretic Parfums;;unisex;3,0;1;2022;Bergamot, Geranium, Pink Pepper and Clove;Black Currant, May Rose, Damask Rose, Patchouli and Virginia Cedar;Apricot;Douglas Little;;fresh spicy;aromatic;warm spicy;fruity;citrus
82300;dirty vanilla;Heretic Parfums;;unisex;3,59;137;2020;Cedar, Coriander and Ho Wood;Vanilla;Vanilla, Patchouli, Vetiver, Styrax and Sandalwood;Douglas Little;;woody;vanilla;aromatic;patchouli;earthy
82301;dirty violet;Heretic Parfums;;unisex;3,9;94;2019;;;;;;leather;patchouli;ozonic;animalic;aquatic
82302;dita von teese scandalwood;Heretic Parfums;;unisex;4,0;141;2017;Palisander Rosewood, Atlas Cedar and Coriander;Bulgarian Rose and Ylang-Ylang;Sandalwood, White Musk, Myrrh, Orris Root and Labdanum;;;woody;powdery;amber;musky;rose
82303;florgasm;Heretic Parfums;;unisex;3,37;76;2018;Bitter Orange, Bergamot, Lemon and Pink Pepper;Lime (Linden) Blossom, Orange Blossom, Ylang-Ylang, Tuberose and Jasmine;Hibiscus Seed;Douglas Little;;citrus;white floral;yellow floral;sweet;floral
82304;flower porn;Heretic Parfums;;unisex;3,89;36;2020;Geranium, Lemon, Coriander and Black Pepper;Orange Blossom, Rose and Violet Leaf;Galbanum and Vetiver;Douglas Little;;aromatic;green;rose;fresh spicy;citrus
82305;holi water;Heretic Parfums;;unisex;3,76;38;2016;Lime, Coriander and Cedar;Champaca;Sandalwood, Vetiver, Vanilla Absolute, Tonka Bean and Patchouli;;;woody;aromatic;vanilla;citrus;sweet
82306;india ink;Heretic Parfums;;unisex;3,5;16;2016;Star Anise, Cloves and Incense;Amyris;Agarwood (Oud);;;warm spicy;anis;oud;soft spicy;amber
82307;jasmine smoke;Heretic Parfums;;unisex;3,42;24;2016;Bergamot and Coriander;Jasmine;Tonka Bean and White Tobacco;;;white floral;aromatic;citrus;vanilla;amber
82308;melrose place;Heretic Parfums;;unisex;;;2021;;;;Douglas Little;;green;citrus;warm spicy;;
82309;midnight toker;Heretic Parfums;;unisex;3,48;23;2020;Nutmeg, Black Pepper and Pink Pepper;Labdanum, Patchouli, Indian woods and CO2 Extracts;Hibiscus Seed, Vanilla, Labdanum, cannabis, Orris Root, Patchouli, Styrax, Elemi resin and Sandalwood;Douglas Little;;floral;fresh spicy;vanilla;cannabis;amber
82310;naked rose;Heretic Parfums;;unisex;3,67;3;2020;;;;Douglas Little;;rose;floral;;;
82311;pistil whip;Heretic Parfums;;unisex;3,95;57;2016;Bergamot and Pink Pepper;Tiare Flower and Carnation;Tea and Vetiver;;;white floral;aromatic;floral;warm spicy;citrus
82312;poltergeist;Heretic Parfums;;unisex;3,42;50;2016;Wormwood, Juniper, Cedar, Frankincense, Coriander and Cinnamon;Clary Sage, Galbanum and Champaca;Birch Tar, Sandalwood, Patchouli, Benzoin, Vetiver, Rock rose and Vanilla;;;aromatic;leather;smoky;fresh spicy;woody
82313;slightly bitter;Heretic Parfums;;unisex;3,92;13;2020;Grapefruit, Tangerine and Lemon;Neroli and Lemon Leaf;Vetiver and Timur;Douglas Little;;citrus;fresh spicy;aromatic;;
82314;smudge;Heretic Parfums;;unisex;3,9;68;;;;;Douglas Little;;amber;woody;warm spicy;aromatic;patchouli
82315;the herbalist;Heretic Parfums;;unisex;4,09;23;2021;Yuzu, Tangerine and Lemon;cannabis;Pine Tree, Hinoki Wood and Olibanum;Douglas Little;;woody;aromatic;citrus;green;cannabis
82316;aromas do brasil herédia;Heredia;;unisex;4,0;1;2022;Bergamot and elemi;Geranium and Sichuan Pepper;Woodsy Notes and Amber;;;fresh spicy;aromatic;citrus;woody;amber
82317;campos de bergamota herédia;Heredia;;unisex;4,0;1;2022;Bergamot and Citruses;Water Lily;Musk and Woodsy Notes;;;citrus;floral;musky;fresh spicy;fresh
82318;capim limão herédia;Heredia;;unisex;3,0;1;2022;;;;;;citrus;fresh;floral;woody;fresh spicy
82319;dark wood herédia;Heredia;;unisex;5,0;1;2022;Herbal Notes;Precious Woods and Spicy Notes;Vanilla and Cashmere Musk;;;woody;musky;vanilla;powdery;warm spicy
82320;figo gourmand herédia;Heredia;;unisex;3,0;1;2022;;;;;;floral;fruity;sweet;caramel;woody
82321;figo sofisticado herédia;Heredia;;unisex;5,0;1;2022;Fig;Woodsy Notes;Amber and Musk;;;amber;fruity;woody;sweet;musky
82322;flor de carambola herédia;Heredia;;unisex;4,0;1;2022;Aromatic Notes;Carambola blossom;Vanilla and Musk;;;musky;vanilla;fruity;powdery;floral
82323;flor de cerejeira herédia;Heredia;;unisex;5,0;1;2022;;;;;;floral;fruity;fresh;;
82324;lavanda francesa herédia;Heredia;;unisex;5,0;1;2022;Lavender;Flowers;Liatrix and Vanilla;;;lavender;floral;aromatic;fresh spicy;
82325;premium lavender herédia;Heredia;;unisex;5,0;1;2022;Bergamot and Lavender;Geranium;Amber and Sweet Notes;;;lavender;fresh spicy;aromatic;sweet;herbal
82326;sementes do brasil herédia;Heredia;;unisex;4,5;2;2022;Juniper;Nutty Notes and Precious Woods;Amber;;;aromatic;woody;fresh spicy;nutty;amber
82327;buriti herédia;Heredia;;unisex;;;2022;;;;;;;;;;
82328;cupuaçu herédia;Heredia;;unisex;;;2022;;;;;;sweet;chocolate;fruity;tropical;
82329;char;Henry Rose;;unisex;3,86;131;2022;Tonka Bean, African Ginger and Labdanum;Indonesian Patchouli Leaf and African Orange Flower;Haitian Vetiver;Yves Cassar;;woody;aromatic;amber;warm spicy;earthy
82330;dark is night;Henry Rose;;unisex;4,04;190;2019;;;;Pascal Gaurin;Yves Cassar;patchouli;vanilla;woody;warm spicy;balsamic
82331;flora carnivora;Henry Rose;;unisex;3,46;196;2021;Neroli and African Orange Flower;Jasmine Sambac and Tuberose;Musk, Haitian Vetiver, Amber and Texas Cedar;;;white floral;citrus;musky;tuberose;animalic
82332;fog;Henry Rose;;unisex;3,71;141;2019;;;;Pascal Gaurin;Yves Cassar;aromatic;woody;musky;earthy;powdery
82333;jake's house;Henry Rose;;unisex;3,63;229;2019;;;;Pascal Gaurin;Yves Cassar;aquatic;musky;fresh;honey;citrus
82334;last light;Henry Rose;;unisex;3,48;122;2019;;;;Pascal Gaurin;Yves Cassar;musky;floral;patchouli;woody;powdery
82335;menace;Henry Rose;;unisex;3,41;34;2023;Lime, Tangerine and Mastic or Lentisque;Marine notes and Cypress;Patchouli, Virginia Cedar and Musk;Yves Cassar;;citrus;aromatic;woody;marine;patchouli
82336;queens & monsters;Henry Rose;;unisex;3,72;307;2020;Petitgrain and Violet Leaf;Jasmine and Freesia;Sandalwood, Vanilla Bean, Ambroxan and Patchouli;;;woody;powdery;vanilla;warm spicy;balsamic
82337;sheep's clothing;Henry Rose;;unisex;3,87;86;2022;Rose and Pink Pepper;Turkish Rose, African Orange Flower and Orris;Musk, Ambrette (Musk Mallow) and Amberwood;Yves Cassar;;musky;rose;floral;soft spicy;white floral
82338;smyth;Henry Rose;;unisex;3,53;96;2020;Green Apple, Melon, Watery Notes, Sorbet and Pineapple;Star Jasmine, Apricot and White Tea;Iso E Super, Musk, White Woods and Sandalwood;;;fruity;woody;fresh;aquatic;musky
82339;torn;Henry Rose;;unisex;3,76;225;2019;;;;Pascal Gaurin;Yves Cassar;vanilla;aromatic;woody;earthy;powdery
82340;windows down;Henry Rose;;unisex;3,67;235;2021;Bergamot, Earl Grey Tea, Grapefruit and Neroli;Orange Blossom, Broom and Jasmine Sambac;Oakmoss, Musk, White Musk and Guaiac Wood;;;citrus;white floral;fresh spicy;green;woody
82341;blonde barry;Henry Rose;;unisex;4,0;10;2023;Black Currant Blossom, Blood Orange and Nectarine;Blackberry and Cosmofruit™ (IFF);Musk, Virginia Cedar and Patchouli;Pascal Gaurin;;fruity;musky;woody;sweet;powdery
82342;boys of summer;Henry Rose;;unisex;4,0;4;2023;Petitgrain and Pink Pepper;Lavender Extract and Magnolia;Haitian Vetiver, Orris and Patchouli;Pascal Gaurin;;aromatic;woody;lavender;earthy;citrus
82343;mustang sally;Henry Rose;;unisex;4,0;8;2023;Petitgrain, Neroli and Blood Orange;Valencia Orange Flower and Tunisian Orange Blossom;Ambertonic;Pascal Gaurin;;citrus;white floral;amber;woody;green
82344;freesia;Henri Bendel;;women;3,83;6;2017;Mandarin Orange, Bergamot and Water Notes;Freesia, Lily-of-the-Valley and Iris Flower;Musk, Vetiver and Vanilla;;;citrus;floral;powdery;white floral;fresh
82345;gardenia & vanilla;Henri Bendel;;women;4,2;5;;;;;;;white floral;fresh;floral;vanilla;green
82346;incense & musk;Henri Bendel;;women;4,0;12;;;;;;;amber;smoky;musky;balsamic;warm spicy
82347;jasmine & tuberose;Henri Bendel;;women;4,27;30;;;;;;;white floral;tuberose;animalic;;
82348;magnolia & iris;Henri Bendel;;women;4,33;3;;Violet and Rose;Magnolia and Iris;Vanilla;;;floral;violet;powdery;citrus;iris
82349;mandarin verbena;Henri Bendel;;unisex;5,0;3;;;;;;;citrus;patchouli;woody;warm spicy;earthy
82350;orange blossom & jasmine;Henri Bendel;;women;4,31;13;;;;;;;citrus;white floral;sweet;;
82351;orange flower;Henri Bendel;;women;4,38;39;2004;;;;;;white floral;citrus;sweet;soapy;animalic
82352;persian lime & pepper;Henri Bendel;;women;4,21;14;;;;;;;fresh spicy;citrus;aromatic;green;warm spicy
82353;pink grapefruit & vetiver;Henri Bendel;;women;4,29;7;;;;;;;citrus;aromatic;woody;fresh spicy;earthy
82354;rare mimosa;Henri Bendel;;women;3,86;22;;;;;;;yellow floral;powdery;floral;sweet;
82355;rose & oud;Henri Bendel;;women;3,7;20;;;;;;;rose;green;violet;aromatic;floral
82356;rose petals;Henri Bendel;;women;3,92;13;;;;;;;rose;floral;;;
82357;suite 712;Henri Bendel;;women;4,46;13;2015;Quince, Bergamot and Mandarin Blossom;Freesia, Iris and Hedione;Suede, White Sandalwood and Cashmere Musk;;;floral;citrus;powdery;musky;fruity
82358;vanilla flower;Henri Bendel;;women;3,79;33;;;;;;;vanilla;floral;powdery;;
82359;wild fig;Henri Bendel;;women;4,51;37;;;;;;;fruity;sweet;vanilla;woody;
82360;anemone rosa;Helan;;women;5,0;1;;Sweet Orange, Calabrian bergamot, Sicilian Lemon and Mandarin Orange;May Rose, Jasmine and Madagascar Ylang-Ylang;Cedar, Sandalwood, Vanilla, White Musk and Amber;;;citrus;woody;powdery;sweet;vanilla
82361;ayentos;Helan;;men;4,25;4;;Calabrian bergamot, Sicilian Lemon, Rosemary, Wildflowers, Basil and Cumin;French Violet, Black Pepper, Cedar and Watermelon;Vetiver, Sequoia, Amber and Musk;;;woody;fresh spicy;aromatic;citrus;floral
82362;elemì;Helan;;men;4,56;9;;Grapefruit blossom, Grapefruit Leaf and Calabrian bergamot;elemi, Mint, Clary Sage, Geranium, Vetiver, Violet Leaves, Cedar and Sandalwood;Amber, Woody Notes and White Musk;;;aromatic;green;woody;fresh spicy;amber
82363;emozione blu;Helan;;men;4,56;9;;Eucalyptus, Grapefruit, Calabrian bergamot and Sicilian Lemon;Sea Notes, Seaweed, Egyptian Jasmine and French Violet;Atlas Cedar, White Musk and Haitian Vetiver;;;marine;aromatic;woody;aquatic;citrus
82364;fior di talco;Helan;;women;3,9;31;;Sicilian Lemon, Calabrian bergamot and White Grapefruit;Vanilla, Geranium, Violet Leaves and Orange Blossom;Musk, Tonka Bean and Fenugreek;;;vanilla;fresh spicy;citrus;musky;aromatic
82365;fuchsia ballerina;Helan;;women;3,0;6;;;;;;;floral;sweet;;;
82366;kaffa;Helan;;women;4,0;21;;Licorice, Vanilla, Anise and Bitter Almond;Coffee, Orange Blossom, Jasmine and Pink Pepper;Patchouli, Sandalwood, Amber and Cashmere Wood;;;soft spicy;sweet;coffee;anis;warm spicy
82367;m-oud;Helan;;men;3,9;21;;Bergamot, Saffron, Davana, Lemon, Orange, Pine and Bay Leaf;Oud, Black Pepper, Cloves, Apple, Cinnamon and Orange Blossom;Tobacco, Amber, Vanilla, Cedar, Sandalwood, Patchouli and Tonka Bean;;;warm spicy;woody;tobacco;fresh spicy;citrus
82368;melagrana del bosforo;Helan;;unisex;3,22;9;;Pomegranate, Pink Pepper, Cardamom and Fruits;Apple Blossom, Orange Blossom, Incense and Grapefruit blossom;Sandalwood, White Wood, Musk, Vetiver and Guaiac Wood;;;woody;fruity;sweet;white floral;warm spicy
82369;monoi de tahiti;Helan;;women;3,99;76;;;;;;;white floral;coconut;tropical;sweet;fruity
82370;ninfea magia d'acqua;Helan;;women;2,83;6;;Calabrian bergamot, Italian Mandarin, Guatemalan Cardamom and Ginger;Lotus, Turkish Rose, Virginian Cedar, Egyptian Jasmine, French Violet and Carnation;Sandalwood, Texas Cedar, Haitian Vetiver, Amber and Musk;;;citrus;warm spicy;aromatic;woody;fresh spicy
82371;olmo;Helan;;men;3,82;11;;Petitgrain, Mandarin Orange, Clary Sage, Bergamot and Lemon;elemi, Silver Fir, Black Pepper, Ginger and Bourbon Geranium;Amber, Sandalwood, Patchouli and Vetiver;;;aromatic;woody;fresh spicy;citrus;warm spicy
82372;ozonee;Helan;;women;3,75;16;;Sea Notes, Sea Salt, Ozonic notes, Driftwood, Lime and Tangerine;Lavender, Star Anise, Bourbon Geranium and Fenugreek;Vanilla, Patchouli, Cedar and Musk;;;marine;salty;aromatic;ozonic;woody
82373;rosso d'ambra;Helan;;unisex;3,78;18;2023;Sweet Almond, Black Cherry and Sweet Orange;Amber, Jasmine and Tagetes;Amber, Cedar and Oakmoss;;;almond;cherry;amber;citrus;nutty
82374;tonka & pepe rosa;Helan;;unisex;4,12;90;;Pink Pepper, Vanilla and Green Pepper;Cashmere Wood, Jasmine, Palisander Rosewood and Lily;Tonka Bean, Musk and Hay;;;vanilla;sweet;soft spicy;musky;amber
82375;vetiver & rum;Helan;;men;4,33;45;;Rum, Lemon and Orange Blossom;Lavender, Mimosa, Cloves, Bourbon Geranium, Nutmeg and Black Pepper;Vetiver, Oakmoss and Patchouli;;;aromatic;woody;earthy;citrus;fresh spicy
82376;bianco d'ambra;Helan;;women;4,19;37;;Amber and Nutmeg;Amber and Iris;Amber and Oakmoss;;;amber;fresh spicy;iris;powdery;earthy
82377;gocce d'ambra;Helan;;women;3,56;18;2018;Sweet Orange, Calabrian bergamot, Hawthorn and Honey;Amber and Jasmine;Amber, Cedar, Patchouli and Vetiver;;;amber;citrus;woody;animalic;
82378;nettare d'ambra;Helan;;women;3,68;25;;Amber and Bourbon Vanilla;Heliotrope and Tuberose;Amber, Sandalwood and Patchouli;;;amber;powdery;woody;vanilla;warm spicy
82379;vaniglia kashmir;Helan;;women;4,08;49;;;;;;;amber;powdery;woody;vanilla;musky
82380;vaniglia oolong;Helan;;women;4,24;49;;;;;;;warm spicy;vanilla;aromatic;citrus;woody
82381;vaniglia verveine;Helan;;unisex;3,81;48;;;;;;;citrus;vanilla;aromatic;powdery;herbal
82382;iconica;Helan;;women;4,0;8;;Rose, Cloves and Red Chilli Pepper;Lily-of-the-Valley, Jasmine and Cyclamen;Palisander Rosewood and White Musk;;;warm spicy;white floral;fresh;floral;rose
82383;inattesa;Helan;;women;3,44;9;;Bergamot, Cardamom, Sichuan Pepper, Elemi resin and Mineral notes;Black Rose, Geranium, Saffron and Spicy Notes;Vetiver, Incense, Resins, Amber and Patchouli;;;rose;fresh spicy;citrus;floral;aromatic
82384;infinita;Helan;;women;3,38;8;;Pink Grapefruit, Black Currant, Rhubarb and Pink Pepper;Damask Rose, Jasmine and Ylang-Ylang;Musk, Orris Root and Amberwood;;;musky;rose;woody;fruity;powdery
82385;agrumee;Helan;;women;3,86;7;;Lime, Green Orange, Italian Mandarin, Grapefruit, Lemon, Yuzu and Kumquat;Sea Notes, Geranium, Egyptian Jasmine and Turkish Rose;Haitian Vetiver, Texas Cedar, White Musk and Amber;;;citrus;aromatic;fresh spicy;woody;
82386;ginger;Helan;;women;4,0;1;;Sweet Orange, Lemon, Mandarin Orange and Orange Blossom;Tunisian Neroli, Jasmine Sambac, Tuberose and Ginger flower;Sandalwood and White Musk;;;citrus;white floral;warm spicy;woody;tuberose
82387;malva;Helan;;women;4,2;5;;Peach Blossom, Malva, Cassis and Marigold;Malva, Tuberose, Pitosporum and Red Currant;Cedar, Sandalwood, Musk, Labdanum, Ebony and Vetiver;;;woody;aromatic;fruity;white floral;floral
82388;desiderio intenso;Helan;;unisex;3,83;12;2022;Patchouli Leaf and White Peach;Patchouli, Iris, Magnolia and Geranium;Amber, Vetiver, Precious Woods, White Musk and Vanilla Bean;;;woody;powdery;earthy;patchouli;floral
82389;istinto puro;Helan;;unisex;2,86;7;2022;Angelica, Sweet Orange, Bergamot and Petitgrain;Patchouli, Turkish Rose, Jasmine Sambac, Ylang-Ylang and Vanilla Flower;White Woods, Tonka Bean, Vetiver, Amber and Benzoin;;;amber;woody;vanilla;musky;citrus
82390;spirito libero;Helan;;unisex;3,75;8;2022;Green Notes, Tangerine and Water Notes;Jasmine Sambac, White Flowers, Patchouli, Bulgarian Rose and Ylang-Ylang;Orris Root, White Musk, Vanilla Bean, Sandalwood and Cedar;;;white floral;woody;powdery;iris;musky
82391;lavanda;Helan;;women;4,5;4;;Lavender, Mint and Sage;Palisander Rosewood, Patchouli and Vetiver;Cedar and Vanilla;;;aromatic;woody;green;lavender;fresh spicy
82392;rosa rosae;Helan;;women;4,0;6;;Rose, Carnation and Red Chilli Pepper;Lily-of-the-Valley, Jasmine and Cyclamen;White Musk and Palisander Rosewood;;;floral;rose;musky;warm spicy;powdery
82393;violetta;Helan;;women;4,38;8;;Violet, Iris Flower and Mimosa;Lily-of-the-Valley, Ylang-Ylang and May Rose;Heliotrope, Sandalwood and Vanilla;;;powdery;violet;yellow floral;floral;woody
82394;agapanthus;Helan;;women;4,0;2;;Sicilian Mandarin, Calabrian bergamot and Pink Pepper;Sea Notes, Patchouli, Cedar and Amaryllis;Sandalwood, Amber and Vetiver;;;woody;citrus;aromatic;marine;patchouli
82395;amaryllis;Helan;;women;3,5;4;;Calabrian bergamot and Orange Blossom;Ylang-Ylang, French Violet, Egyptian Jasmine and Amaryllis;White Musk and Siam Benzoin;;;white floral;citrus;floral;powdery;yellow floral
82396;fior di vaniglia;Helan;;women;4,0;11;;Bergamot and Orange;Cinnamon, Lily-of-the-Valley and Carnation;Bourbon Vanilla, Tonka Bean and White Musk;;;vanilla;warm spicy;sweet;cinnamon;powdery
82397;ibisco;Helan;;women;4,2;5;;Calabrian bergamot, Lemon, Indonesian Pepper and Pink Pepper;Hibiscus, Lily-of-the-Valley, Moroccan Jasmine and Water Hyacinth;Patchouli, Haitian Vetiver and White Musk;;;floral;fresh spicy;citrus;woody;white floral
82398;ninfea;Helan;;women;2,5;2;;Bergamot and Italian Mandarin;Lotus, Egyptian Jasmine, French Violet, Carnation and Turkish Rose;Sandalwood, Texas Cedar, Haitian Vetiver, Amber and Musk;;;woody;floral;powdery;citrus;aromatic
82399;polvere d'iris;Helan;;women;3,79;14;;Tuscan Iris, Mastic or Lentisque, Parma Violet and Galbanum;Texas Cedar, Incense, Haitian Vetiver and Orange Blossom;White Musk and Madagascar Vanilla;;;woody;powdery;iris;balsamic;aromatic
82400;mora & muschio;Helan;;unisex;4,06;17;;Blackberry, Raspberry, Sicilian Orange and Blueberry;Musk, Moss, Black Currant and Cassis;Musk and Sandalwood;;;fruity;sweet;musky;powdery;
82401;muschio bianco;Helan;;unisex;4,31;13;;;;;;;mossy;musky;earthy;woody;powdery
82402;cherryberry;Helan;;unisex;3,5;10;2024;Wild Berries, Black Cherry and Heliotrope;Almond Blossom, Pistachio and Rum;Vanilla, Sandalwood and Amber;;;woody;fruity;vanilla;floral;sweet
82403;lemonfizz;Helan;;unisex;4,18;11;2023;Lemon Zest, Ginger and Pepper;Litsea Cubeba, Rose de Mai and Pine;Vanilla, Sandalwood and White Woods;;;citrus;vanilla;woody;warm spicy;fresh
82404;mangoboom;Helan;;unisex;4,48;21;2023;Pineapple, Apple and Kiwi;Mango, Papaya, Lily of the Valley and Jasmine;Musk, Vanilla and Honey;;;fruity;tropical;sweet;fresh;
82405;fiore d'angelo;Helan;;women;3,6;5;;Black Currant, Pear, Orange, Bergamot, Tangerine, Apple and Exotic Fruits;Mock Orange, Red Currant, Egyptian Jasmine, Turkish Rose, Freesia and Saffron;Patchouli, Vanilla, Sandalwood, Vetiver and White Musk;;;fruity;white floral;citrus;sweet;woody
82406;magnolia stellata;Helan;;women;4,0;2;;Orange Blossom, Calabrian bergamot, Ylang-Ylang, Mandarin Orange, Bitter Orange and Grapefruit;Rose, Jasmine, Magnolia, Star Anise and Lily-of-the-Valley;Tuberose, Sandalwood, Musk and Vanilla;;;white floral;citrus;floral;powdery;woody
82407;ortensia fico;Helan;;women;3,5;6;;Fig Leaf, Artemisia and Hortensia;Tagetes, Fig, Hortensia and Jasmine;Heliotrope, Fig Tree and Amber;;;green;herbal;powdery;aromatic;fresh
82408;&;Haught Parfums;;unisex;4,5;2;2016;Jasmine, Vanilla and Peach;Gardenia, Tuberose, Magnolia and Mint;Sandalwood, Musk and Incense;Jarekhye Covarrubias;;white floral;powdery;green;floral;woody
82409;92656;Haught Parfums;;unisex;;;2016;Ozonic notes, Sea Salt and Mint;Lavender, Sea Notes and Sea Salt;Driftwood, White Musk and Seaweed;Jarekhye Covarrubias;;marine;aromatic;salty;aquatic;green
82410;bella basura;Haught Parfums;;unisex;3,0;3;2016;Citruses, Green Grass and Tea;Jasmine and Melon;Olibanum, Vetiver and Musk;Jarekhye Covarrubias;;fresh;citrus;green;fresh spicy;white floral
82411;cheat day;Haught Parfums;;unisex;4,18;22;2016;;;;Jarekhye Covarrubias;;sweet;fruity;warm spicy;vanilla;chocolate
82412;chocolate wasted;Haught Parfums;;unisex;3,25;32;2015;Dark Chocolate and Cacao Pod;Rum, Coffee and Brown sugar;Bourbon Vanilla, Styrax, Tonka Bean and Labdanum;Jarekhye Covarrubias;;warm spicy;sweet;cacao;chocolate;amber
82413;jasmine teaze;Haught Parfums;;unisex;4,5;2;2015;Japanese Green Tea and Black Tea;Honey, Chamomile and Jasmine;White Chocolate, Jasmine and White Musk;Jarekhye Covarrubias;;sweet;honey;floral;green;herbal
82414;lio caliente;Haught Parfums;;unisex;2,8;15;2016;Green Pepper, Sweet Pepper and Sichuan Pepper;Mango, Lime and Peach;Woody Notes, Salt and Musk;Jarekhye Covarrubias;;fresh spicy;citrus;green;tropical;fruity
82415;lushious lounge lizard;Haught Parfums;;unisex;4,0;3;2016;Mint, Orange, Lavender and Gin;Sugar, Lavender, Violet and Sweet Notes;White Musk, Rose and Palisander Rosewood;Jarekhye Covarrubias;;green;aromatic;sweet;fresh spicy;citrus
82416;man! darrin!;Haught Parfums;;unisex;5,0;1;2016;Tangerine, Orange Blossom, Tea and Sweet Notes;Mandarin Orange and Mandarin Leaf;Woody Notes, Soil Tincture and Musk;Jarekhye Covarrubias;;citrus;sweet;green;white floral;woody
82417;pelirrojo picante;Haught Parfums;;unisex;5,0;2;2015;Whipped Cream, Caramel and Ginger;Hazelnut, White Chocolate, Cinnamon, Walnut and Cloves;Tonka Bean, Wheat and White Musk;Jarekhye Covarrubias;;sweet;nutty;warm spicy;woody;vanilla
