id;Perfume;Brand;Country;Gender;Rating Value;Rating Count;Year;Top;Middle;Base;Perfumer1;Perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5
6904;back-to-the-roots;vilhelm-parfumerie;USA;unisex;3,82;60;2023;petitgrain, galbanum, ambrette (musk mallow), angelica;orris root, white tea, ginger, violet;sandalwood, driftwood, musk;unknown;unknown;powdery;woody;green;iris;warm spicy
6905;erba-pura;xerjoff;Italy;unisex;3,82;6397;2019;sicilian orange, calabrian bergamot, sicilian lemon;fruits;white musk, madagascar vanilla, amber;christian carbonnel;laura santander;fruity;citrus;sweet;musky;powdery
6906;la-collection-y;yves-saint-laurent;France;women;3,82;224;2011;bergamot, spices;white flowers, iris, pink pepper;oak moss, patchouli;unknown;unknown;earthy;mossy;woody;citrus;patchouli
6907;nuit;zara;Spain;women;3,82;637;2013;bergamot;palisander rosewood, big strawberry;vanila, amber;unknown;unknown;amber;vanilla;sweet;woody;powdery
6908;sunlight-bouquet;zara;Spain;women;3,82;50;2024;bellini, citruses, pink pepper;rhubarb, bamboo, pink rose, butter, orris;marine notes, vanilla, sugar, tonka bean, patchouli;jérôme epinette;unknown;vanilla;fruity;sweet;aromatic;woody
6909;jackfruit;zara;Spain;women;3,82;56;2018;mango;peach;musk;unknown;unknown;fruity;tropical;sweet;musky;powdery
6910;tuesday-totally-terrific;zara;Spain;unisex;3,82;123;2023;bergamot, lemon;iris, cardamom;vanilla, whipped cream;unknown;unknown;iris;vanilla;powdery;warm spicy;citrus
6911;accord-no-2-oriental;zara;Spain;women;3,82;135;2017;geranium, rose, lily-of-the-valley;chocolate, walnut, hawthorn;vanilla, tonka bean, cedar, amber;unknown;unknown;vanilla;woody;sweet;nutty;amber
6912;n003-waterfall-brume;zara;Spain;women;3,82;61;2021;grapefruit, mandarin orange;magnolia, jasmine;musk;jo malone;unknown;citrus;floral;musky;white floral;powdery
6913;frayed-edge;zara;Spain;men;3,82;34;2021;cardamom;black pepper;vetiver;unknown;unknown;warm spicy;fresh spicy;aromatic;woody;earthy
6914;zara-woman-gold-2021;zara;Spain;women;3,82;175;2021;strawberry;caramel;musk, vanilla;unknown;unknown;musky;vanilla;powdery;sweet;caramel
6915;cow;zoologist-perfumes;Canada;unisex;3,82;935;2022;apple, sage;milk, heliotrope, lily-of-the-valley, violet, jasmine;musk, benzoin, vetiver, cedar, amber;nathalie feisthauer;unknown;lactonic;powdery;aromatic;fresh;musky
6916;rosa;tous;Spain;women;3,82;185;2013;rhubarb, bergamot;may rose, raspberry, violet;cashmeran, musk, vanilla;christine nagel;unknown;rose;fruity;powdery;musky;sweet
6917;eau-d-ikar;sisley;France;men;3,82;747;2011;bergamot, carrot seeds, bitter orange, amalfi lemon;mastic or lentisque, iris, green notes, tea, reed, spices, jasmine;vetiver, sandalwood, amber;vincent ricord;unknown;citrus;woody;powdery;aromatic;green
6918;zen-sun;shiseido;Japan;women;3,82;180;2013;mango, grapefruit, peach, citron, lemon, bergamot, black currant;lotus, gardenia, cherry blossom, blue rose, lily-of-the-valley;raspberry, amber, sandalwood;unknown;unknown;citrus;fruity;sweet;floral;tropical
6919;rose-ishtar;rania-j;France;women;3,82;203;2012;cassis, bergamot;damask rose, bulgarian rose;patchouli, musk, heliotrope, sandalwood, vanilla;rania jouaneh;unknown;rose;woody;powdery;vanilla;floral
6920;endless-night-for-him;playboy;USA;men;3,82;72;2018;guatemalan cardamom, saffron, italian lemon;cinnamon, violet leaf, night blooming jasmine;leather, patchouli, virginia cedar;juliette karagueuzoglou;unknown;warm spicy;leather;woody;cinnamon;patchouli
6921;love-potion-sensual-ruby;oriflame;Sweden;women;3,82;73;2023;red berries, peony, orange;dark chocolate, white flowers, rose;roasted nuts, caramel, musk, cedar;benoist lapouza;unknown;sweet;caramel;fruity;chocolate;fresh
6922;white-sail;nautica;USA;men;3,82;67;1997;lavender, pink pepper, petitgrain, juniper;bamboo, geranium, african orange flower;teak wood, vetiver, amber;unknown;unknown;aromatic;woody;fresh spicy;white floral;lavender
6923;my-morgan;morgan;France;women;3,82;108;2008;blackberry, guava;peony, lilac, violet, lily-of-the-valley;vanilla, cashmere wood, musk;dominique ropion;laurent bruyere;fruity;fresh;floral;tropical;vanilla
6924;kors;michael-kors;USA;women;3,82;165;2003;pomegranate, cognac, artemisia, sicilian bergamot, clementine;red wine, red berries, rose, ylang-ylang, chamomile, jasmine;incense, brazilian rosewood, musk, tolu balsam, ambroxan;christophe raynaud;steve demercado;woody;amber;sweet;white floral;fruity
6925;this-is-not-a-blue-bottle-1-3;histoires-de-parfums;France;unisex;3,82;438;2017;blood orange;rose, saffron;leather, patchouli leaf;julien rasquinet;unknown;leather;warm spicy;rose;citrus;patchouli
6926;truly-lace;coty;USA;women;3,82;56;1992;fruity notes, orange blossom, gardenia, green notes, bergamot;jasmine, tuberose, lily-of-the-valley, ylang-ylang, rose, orchid;vanilla, amber, sandalwood, musk, oakmoss, cedar;unknown;unknown;white floral;woody;sweet;powdery;fruity
